area,rooms,bathroom,parkingSpaces,floor,animal,furniture,hoa,rentAmount,propertyTax,fireInsurance,total
200,3,3,2,0,1,0,0,8000,292,121,8413
60,1,1,1,14,1,0,583,1100,49,14,1746
250,4,5,3,2,1,0,1700,2550,334,33,4617
44,1,2,0,12,0,1,3300,3300,126,42,6768
250,7,5,2,0,1,1,0,6000,0,91,6091
157,3,2,0,7,1,0,1325,4500,347,58,6230
97,2,2,0,1,1,0,1200,5600,0,71,6871
548,4,7,6,17,1,0,5905,15000,2484,200,23590
28,1,1,0,1,1,0,0,1325,0,17,1342
250,3,4,0,1,1,1,2000,10000,1667,127,13790
193,4,2,2,0,1,0,0,8900,255,146,9301
428,5,5,4,0,1,1,0,9600,667,158,10430
50,2,1,0,2,0,0,200,950,0,13,1163
135,2,3,2,5,0,0,2000,12300,542,156,15000
103,2,2,1,8,1,0,530,1600,221,21,2372
103,3,2,2,2,1,0,1500,1360,292,18,3170
80,3,2,1,0,1,0,740,1500,150,20,2410
160,3,3,2,10,1,0,1229,4000,390,51,5670
238,4,3,4,24,1,0,2980,10200,1816,130,15130
500,7,4,4,0,1,0,0,5500,167,91,5758
580,5,5,4,4,1,0,9900,15000,2200,191,27290
80,1,1,0,0,1,0,0,1370,50,21,1441
210,4,5,3,12,1,1,2620,2975,1184,38,6817
106,3,3,1,7,1,0,900,2250,186,33,3369
30,1,1,0,11,1,0,500,1200,21,16,1737
156,3,2,1,0,1,0,0,2000,147,31,2178
60,1,1,1,0,1,0,0,1250,0,19,1269
200,3,4,0,2,1,0,3672,3600,780,46,8098
70,2,2,0,1,1,0,280,1000,138,13,1431
177,4,5,4,5,1,0,1500,9200,959,117,11780
103,3,3,2,0,1,0,735,2500,19,38,3292
440,4,4,4,0,1,0,0,12000,2500,181,14680
65,2,1,1,8,1,1,600,1700,92,22,2414
260,5,3,3,12,1,0,2000,4000,487,54,6541
200,4,4,6,0,1,0,0,4320,375,65,4760
96,3,2,1,12,1,0,1122,3050,231,39,4442
68,2,2,1,2,1,1,690,2900,137,37,3764
300,5,5,5,0,0,0,0,4500,450,74,5024
34,1,1,0,2,1,0,305,750,27,10,1092
398,5,6,0,2,1,0,3500,8500,700,108,12810
100,1,1,0,1,1,0,0,2600,0,35,2635
176,4,5,3,6,1,1,2136,6500,704,87,9427
90,2,2,2,4,0,1,500,4000,250,54,4804
680,7,6,8,0,1,0,0,8000,428,132,8560
220,4,3,0,9,1,1,3000,15000,1138,200,19340
110,2,2,2,0,0,0,0,2120,174,32,2326
180,3,2,1,2,1,1,1260,5500,255,70,7085
36,1,1,1,8,1,0,410,1800,93,8,2311
450,4,4,4,8,1,0,2394,12700,836,170,16100
103,3,2,0,1,1,0,812,3300,336,43,4491
101,2,2,2,5,1,0,480,1800,500,27,2807
196,4,4,0,11,1,0,2450,6000,1458,77,9985
28,1,1,0,0,1,0,495,1980,68,26,2569
260,3,4,4,0,1,0,0,4500,0,68,4568
330,4,2,5,0,1,0,0,1870,400,29,2299
70,3,2,1,6,1,0,607,1189,96,16,1908
33,1,1,0,3,1,0,500,1200,13,16,1729
160,3,3,2,3,1,0,2200,10500,505,134,13340
60,2,1,1,9,1,0,506,1350,42,18,1916
36,1,1,1,1,1,0,130,1379,99,10,1618
20,1,1,0,1,1,1,0,2060,0,27,2087
70,2,1,0,1,1,0,375,750,26,11,1162
180,3,4,4,0,1,1,0,4700,2,71,4773
105,3,3,1,5,1,0,980,2150,0,28,3158
275,4,5,4,1,1,0,4200,9700,1334,123,15360
450,2,2,5,0,1,0,0,1512,71,25,1608
360,4,6,4,0,1,0,864,7700,300,116,8980
140,2,2,1,5,0,1,700,1900,150,25,2775
900,3,5,8,0,1,0,0,8000,2250,121,10370
152,3,5,3,9,1,0,1600,6000,321,88,8009
280,3,4,3,0,1,1,0,8000,500,121,8621
230,4,4,3,5,0,0,2564,2500,934,32,6030
92,3,2,3,6,1,0,700,2100,167,27,2994
58,1,1,1,0,1,0,0,1100,34,19,1153
41,2,1,1,5,0,0,248,1193,0,16,1457
206,4,4,3,10,1,0,1890,12000,917,153,14960
214,3,3,2,1,1,0,2016,5900,227,75,8218
110,2,2,1,18,1,0,1286,1710,0,22,3018
100,2,1,0,0,1,0,0,777,25,13,815
80,2,2,1,4,1,0,250,1200,0,16,1466
311,3,4,3,20,0,0,3075,13000,1753,174,18000
200,2,3,2,1,1,1,1700,15000,667,191,17560
96,3,2,2,10,1,0,800,3200,189,41,4230
140,4,2,1,1,0,0,1700,6000,380,78,8158
138,3,3,2,17,1,0,1100,7070,382,90,8642
140,3,3,1,6,1,1,2200,3900,359,50,6509
60,2,2,1,2,0,0,592,1250,0,17,1859
40,1,1,0,0,0,0,0,600,34,10,644
178,3,4,4,6,1,1,2700,10200,667,130,13700
140,3,3,2,0,1,1,0,4900,25,74,4999
72,2,1,0,1,1,0,864,1020,0,13,1897
117,2,1,1,5,0,1,720,2700,11,35,3466
35,1,1,1,1,1,0,0,977,30,13,1020
42,1,1,0,1,1,1,360,890,0,13,1263
29,1,1,0,1,1,0,0,1100,8,15,1123
130,2,1,0,1,1,0,650,2150,9,28,2837
100,3,2,1,4,1,0,2350,5000,333,65,7748
39,1,1,0,4,1,0,450,609,44,8,1111
61,1,1,0,9,0,0,394,1600,0,21,2015
750,4,5,5,0,0,0,0,10400,667,157,11220
142,4,3,2,3,1,0,900,2700,277,36,3913
650,4,4,8,0,1,0,0,7500,200,113,7813
69,2,2,0,0,1,0,0,1700,73,26,1799
100,2,2,4,0,1,0,0,2600,46,40,2686
300,4,2,2,3,1,0,1750,8000,500,107,10360
190,3,4,3,14,1,1,1700,2740,900,35,5375
115,2,2,0,13,1,0,950,4500,2731,58,8239
119,3,1,1,5,1,0,926,1200,100,16,2242
100,2,3,1,4,1,1,1200,1890,42,24,3156
55,2,1,1,3,1,0,400,1087,0,14,1501
44,1,1,1,2,1,1,724,3000,89,39,3852
316,4,6,4,18,1,1,4767,8000,1963,102,14830
83,2,3,2,0,1,0,200,3500,167,53,3920
1000,5,7,8,0,1,0,0,14980,1904,246,17130
150,3,2,1,8,1,0,1172,4800,0,61,6033
53,2,1,1,7,1,0,450,4200,42,54,4746
49,2,1,1,0,1,0,400,970,4,13,1387
185,3,3,2,6,1,0,1200,2200,100,28,3528
40,1,1,0,0,1,0,0,1200,20,19,1239
65,2,1,0,3,1,0,654,1140,9,15,1818
67,3,2,1,10,0,0,496,1560,72,20,2148
46,1,1,1,9,1,0,500,2200,35,28,2763
205,3,2,1,2,1,0,950,2200,156,28,3334
550,5,5,3,0,1,0,0,9000,500,160,9660
50,1,1,1,3,1,0,393,650,33,9,1085
266,4,5,4,7,1,0,2900,10900,1167,139,15110
280,3,2,2,10,1,1,3140,8000,1126,104,12370
1600,6,6,6,0,1,1,0,7600,1834,115,9549
70,1,1,0,4,1,0,760,2400,156,31,3347
84,3,2,2,8,0,0,700,2340,250,30,3320
40,1,1,0,3,0,0,496,1000,116,14,1626
117,3,2,1,7,1,0,750,4110,384,53,5297
68,2,2,2,8,1,1,1030,3430,236,44,4740
140,2,2,2,11,1,1,692,2800,104,38,3634
450,4,2,3,0,1,0,0,13000,1000,196,14200
44,1,2,0,3,1,0,140,1350,100,20,1610
40,1,1,1,3,1,1,686,3200,52,41,3979
70,1,2,1,1,1,1,1300,8250,209,105,9864
50,1,2,0,0,1,0,0,900,50,14,964
405,2,3,0,7,1,0,3500,4000,699,54,8253
75,2,2,1,1,1,0,700,3160,165,41,4066
80,3,3,1,3,1,0,560,1501,0,20,2081
450,4,5,6,0,1,0,0,12000,1334,181,13520
225,4,5,4,10,1,1,1600,7106,0,91,8797
250,3,2,3,35,1,1,2500,15000,1084,191,18780
60,2,1,1,5,0,0,965,2200,165,28,3358
31,1,1,1,9,0,1,1500,3400,150,44,5094
100,3,1,3,0,1,0,0,2000,164,31,2195
20,1,1,0,6,0,0,420,1050,79,14,1563
200,3,4,8,0,1,0,0,7000,25,106,7131
50,1,1,1,8,1,0,780,1690,62,22,2554
61,3,2,2,15,1,0,712,2200,90,28,3030
200,3,4,2,3,1,0,4475,9800,820,125,15220
100,2,2,0,0,1,0,0,11000,100,181,11280
365,4,5,6,4,1,0,3722,13900,2588,177,20390
38,1,1,0,13,1,0,414,3000,64,39,3517
49,2,1,0,4,1,0,362,1350,58,18,1788
207,3,5,4,6,1,0,2400,12000,934,153,15490
82,3,2,1,6,1,0,825,1500,142,20,2487
400,5,4,3,0,1,0,0,4000,250,61,4311
170,4,2,2,6,1,0,2420,9000,834,116,12370
105,3,2,2,3,1,1,370,2890,217,43,3520
383,4,4,5,2,1,0,2189,3004,709,39,5941
168,3,3,3,3,1,0,1605,2700,322,35,4662
53,2,2,1,10,1,1,1940,2400,389,31,4760
320,4,3,2,0,1,0,0,4500,125,80,4705
300,3,4,3,18,1,0,3500,9900,834,126,14360
100,3,2,3,0,1,0,0,2200,0,34,2234
40,1,1,0,0,1,0,0,900,80,12,992
180,3,1,0,0,1,0,0,2500,334,38,2872
257,4,5,4,8,1,1,2730,7500,1107,96,11430
178,2,4,2,2,1,0,2300,7000,891,89,10280
179,3,3,0,9,0,1,1828,12000,472,153,14450
64,2,1,0,1,1,0,300,1750,42,26,2118
60,2,1,0,1,1,0,326,990,25,15,1356
55,1,1,1,11,0,0,696,2200,148,28,3072
50,1,1,0,8,0,0,470,1970,0,25,2465
82,3,2,2,19,0,0,470,1994,0,26,2490
60,1,1,1,7,1,0,650,1210,106,16,1982
40,1,1,1,9,0,1,1300,1200,68,18,2586
230,4,4,8,0,1,0,0,5100,320,77,5497
73,2,1,1,2,1,0,680,1300,20,17,2017
79,2,2,1,1,1,1,600,2000,75,26,2701
230,3,4,2,3,1,0,2000,4800,292,61,7153
214,3,3,3,4,1,0,3575,14000,1050,181,18810
120,2,1,0,0,1,0,0,1500,90,23,1613
200,4,2,1,0,0,0,0,2500,334,38,2872
85,3,2,2,9,0,1,940,3300,102,49,4391
45,1,1,1,1,0,1,3000,5520,0,70,8590
30,1,1,0,4,1,0,198,755,22,12,987
57,2,2,1,3,1,0,476,2300,0,30,2806
500,4,7,3,0,1,0,0,15000,2500,226,17730
322,4,5,5,17,1,1,2700,15000,1875,191,19770
20,1,1,0,3,0,0,224,1530,0,20,1774
100,2,2,1,0,0,0,0,1346,0,24,1370
620,4,6,4,1,1,0,8133,15000,4520,191,27840
240,4,3,5,0,1,0,0,2500,120,45,2665
95,3,2,2,10,1,0,900,7000,142,89,8131
35,1,1,1,6,1,0,542,2100,99,27,2768
325,5,4,7,0,1,1,0,8900,417,146,9463
58,3,1,1,1,1,1,456,2800,21,36,3313
200,4,4,3,6,0,0,1400,9000,1000,115,11520
92,3,2,2,2,1,0,1407,1100,250,14,2771
65,2,1,1,9,1,0,450,1545,94,7,2096
57,2,1,0,2,1,0,378,800,31,11,1220
50,2,1,1,2,1,0,400,1600,0,21,2021
165,4,5,2,4,1,1,2500,9500,315,121,12440
70,2,1,1,6,1,0,900,1900,122,25,2947
230,4,3,1,1,0,0,2400,4000,513,51,6964
34,1,1,0,3,0,1,820,2000,114,26,2960
25,1,1,0,0,0,0,0,660,0,11,671
50,2,1,1,2,1,0,0,1800,0,23,1823
120,3,2,2,2,1,1,700,2975,155,44,3874
60,2,1,1,0,1,0,0,1400,96,25,1521
67,2,2,1,8,1,0,980,2240,215,29,3464
22,1,1,0,26,1,0,384,2100,40,27,2551
197,3,1,2,0,1,0,0,2100,290,32,2422
105,3,3,1,3,1,1,1300,2300,130,34,3764
80,2,2,1,0,0,0,0,1556,0,8,1564
140,4,2,2,5,0,0,820,2500,253,34,3607
70,2,2,1,9,1,0,1200,4000,184,52,5436
383,5,5,4,0,1,0,0,10000,250,178,10430
172,3,4,3,5,1,0,1650,9000,900,115,11670
57,2,2,1,6,0,0,425,1800,75,27,2327
32,1,1,1,23,1,0,1800,2000,416,26,4242
341,10,6,7,0,1,0,0,5500,459,91,6050
600,5,6,8,0,1,1,0,10500,642,173,11320
43,2,1,1,13,0,0,307,2000,18,26,2351
98,3,2,1,1,1,0,727,1233,84,16,2060
36,2,1,0,6,1,0,590,1790,0,23,2403
42,1,1,0,4,1,1,500,2800,79,37,3416
120,3,3,3,8,0,0,700,2700,167,35,3602
78,2,2,1,8,1,0,720,1400,290,19,2429
113,3,4,2,7,1,0,1600,4000,591,51,6242
47,2,1,1,1,0,0,560,1390,0,18,1968
60,2,2,1,5,1,0,478,1300,0,17,1795
77,2,1,0,1,0,0,0,1130,25,17,1172
75,2,2,1,3,1,0,200,1500,142,22,1864
60,3,1,1,3,1,0,470,1550,0,20,2040
240,3,4,3,9,1,0,2100,5800,825,74,8799
48,1,1,1,4,1,0,633,3400,114,44,4191
70,3,1,1,8,1,0,395,1300,71,18,1784
345,3,3,0,0,0,1,0,3500,150,58,3708
250,4,2,3,2,0,1,3000,15000,100,191,18290
158,4,4,3,4,1,1,1990,3500,589,45,6124
55,2,1,1,0,1,1,0,1300,34,24,1358
80,2,1,1,17,1,0,866,1820,235,24,2945
42,1,1,1,11,1,0,500,2200,50,33,2783
80,3,3,2,20,1,0,600,4450,242,57,5349
50,1,1,0,1,1,0,519,1550,28,20,2117
380,4,3,2,9,1,0,3220,15000,1348,194,19760
85,2,2,1,6,1,1,1200,5300,67,68,6635
120,4,3,2,1,1,0,0,3250,0,44,3294
214,4,5,4,6,1,0,2235,3251,1026,42,6554
277,4,4,6,5,1,0,4200,3800,1947,49,9996
50,2,1,1,4,1,0,330,1080,0,14,1424
90,3,2,2,2,0,0,530,2000,159,27,2716
287,4,5,2,0,1,1,0,6000,317,91,6408
11,1,1,0,1,0,1,300,2000,42,26,2368
62,2,1,1,7,0,0,485,1620,54,24,2183
45,1,1,1,7,0,1,522,3100,120,40,3782
80,2,1,1,1,1,0,200,1650,70,25,1945
115,3,3,2,5,0,0,1000,4890,234,62,6186
110,2,2,1,3,1,1,600,1800,152,27,2579
162,3,3,2,4,1,0,1756,7000,367,89,9212
85,3,2,1,4,1,0,1250,1800,306,24,3380
105,4,3,3,5,1,0,1148,1900,228,26,3302
180,2,2,5,0,1,0,1,3000,1,46,3048
80,2,1,0,9,1,0,330,831,159,11,1331
56,2,1,1,6,1,0,680,2200,11,28,2919
70,2,1,1,15,1,0,1049,1200,35,16,2300
70,1,2,1,6,0,0,1100,1200,85,16,2401
75,3,1,1,4,0,0,482,1000,145,14,1641
420,4,6,4,0,1,0,300,6500,417,98,7315
279,3,3,8,0,1,1,0,3500,182,53,3735
160,4,4,2,0,1,0,0,2400,0,37,2437
41,1,1,0,0,1,0,250,1100,0,14,1364
97,2,2,2,3,1,0,1400,2200,42,28,3670
40,1,1,1,7,1,1,400,1400,36,21,1857
110,3,2,1,5,1,1,1217,3600,215,46,5078
298,4,3,2,3,1,1,330,2500,300,34,3164
87,4,2,2,2,1,0,370,1600,160,22,2152
150,5,5,4,3,0,1,1800,3700,917,47,6464
113,3,2,2,8,1,0,1750,2975,359,38,5122
293,6,2,3,0,1,0,0,2600,138,43,2781
90,3,2,2,1,1,0,1017,2000,165,26,3208
305,4,3,3,14,1,0,2500,9000,660,120,12280
50,2,1,1,0,0,0,0,1040,277,14,1331
150,3,3,2,0,1,0,0,3300,135,50,3485
367,3,4,4,8,0,0,7000,15000,1032,220,23250
50,2,1,0,9,1,1,505,2350,64,31,2950
230,3,4,3,7,0,0,3200,8000,1167,102,12470
125,3,3,1,6,1,1,1600,5500,247,70,7417
140,3,2,1,4,1,0,1100,1350,95,18,2563
63,3,2,0,18,1,0,550,1800,0,23,2373
110,2,1,1,21,1,0,975,3300,234,42,4551
54,2,1,1,13,1,0,480,1610,0,21,2111
67,2,1,0,3,1,0,330,1523,50,23,1926
296,3,4,4,2,1,0,1860,8864,0,113,10840
70,2,1,1,0,1,0,0,1000,75,17,1092
50,2,1,0,0,0,0,50,1100,0,17,1167
160,3,2,4,0,0,0,0,3500,0,53,3553
60,2,2,1,14,0,0,460,2200,20,28,2708
220,3,4,3,12,1,1,3120,8000,1034,102,12260
340,4,3,8,0,1,0,0,13000,1167,196,14360
52,2,1,0,1,0,0,50,1150,34,15,1249
50,2,1,1,1,1,0,100,915,63,13,1091
60,2,1,0,3,1,0,290,2200,80,30,2600
125,3,3,3,0,1,0,100,2450,15,37,2602
36,2,1,0,0,0,0,0,1080,0,17,1097
100,3,2,1,5,1,0,730,1500,120,20,2370
550,4,7,3,0,1,1,0,11500,1650,173,13320
60,3,1,2,4,0,0,383,1105,0,14,1502
48,1,1,0,4,0,0,490,500,17,7,1014
164,3,3,1,3,1,1,1795,9000,210,115,11120
90,3,2,1,2,1,0,280,1200,100,16,1596
78,3,2,1,4,1,0,450,2800,75,41,3366
44,2,1,0,1,1,0,260,1125,0,15,1400
180,3,3,2,1,1,0,1500,2950,267,40,4757
82,3,2,1,1,1,0,650,1200,100,16,1966
49,1,1,1,7,1,1,830,2900,139,37,3906
400,5,4,5,0,0,0,0,13970,417,210,14590
74,2,3,2,26,1,0,450,3200,40,41,3731
110,2,1,1,0,1,0,0,1500,163,23,1686
58,1,1,1,1,1,1,475,3500,70,45,4090
23,1,1,0,5,0,0,320,1540,0,20,1880
95,3,2,1,3,1,0,1061,2500,67,33,3661
196,4,3,3,13,0,0,2420,5000,931,64,8415
70,2,1,0,0,1,0,0,2300,123,35,2458
148,2,1,2,3,1,0,385,1650,880,25,2940
70,2,1,0,2,1,0,1100,1280,0,17,2397
30,1,1,1,5,0,0,610,2300,134,30,3074
300,3,2,4,0,1,0,0,2700,250,41,2991
53,1,1,1,5,0,1,1132,2600,0,33,3765
96,3,2,2,5,1,1,920,3148,81,40,4189
190,3,4,2,10,0,0,1764,6000,48,77,7889
250,3,5,8,0,1,1,0,6000,7,91,6098
130,4,1,3,0,0,0,0,2150,0,36,2186
250,3,3,6,0,1,0,0,4250,519,64,4833
50,1,1,0,7,1,0,305,650,13,9,977
840,5,6,5,0,1,0,0,8000,511,132,8643
95,3,3,0,5,1,0,750,1999,291,26,3066
33,1,1,0,1,0,0,250,1305,0,17,1572
60,2,1,0,2,1,0,380,1350,0,18,1748
51,1,1,0,11,1,1,900,4950,125,63,6038
200,4,3,2,2,1,0,1900,8000,756,104,10760
212,4,5,6,7,1,0,2850,4500,1067,58,8475
66,3,1,0,0,1,0,15,1525,0,26,1566
150,3,5,2,14,1,0,1423,3102,452,40,5017
48,2,1,1,12,1,0,400,1270,9,17,1696
90,2,2,1,0,1,0,0,2500,274,38,2812
136,4,3,2,3,0,0,750,4000,327,59,5136
40,1,1,1,14,1,0,557,3000,95,39,3691
100,1,2,2,0,0,0,0,1700,0,26,1726
32,1,1,0,18,1,0,330,1200,100,16,1646
30,1,1,1,13,1,1,700,3300,9,42,4051
170,2,2,5,0,1,0,0,5500,600,83,6183
184,4,3,4,0,1,0,0,3240,220,49,3509
368,4,5,4,1,1,0,4210,5000,2661,64,11940
230,3,4,4,12,1,0,3300,7000,917,89,11310
214,4,6,4,4,1,1,2000,11000,780,140,13920
37,1,1,1,7,0,0,425,2000,0,27,2452
450,5,5,4,0,0,0,0,5540,520,84,6144
87,3,2,0,6,1,0,1284,2000,231,26,3541
70,2,1,1,0,1,0,0,1300,25,20,1345
54,2,1,1,0,1,0,480,1250,7,16,1753
155,4,3,3,7,1,0,1200,3300,356,44,4900
35,1,1,0,0,1,0,0,1100,30,14,1144
160,4,4,5,0,1,0,0,4500,0,68,4568
95,3,2,2,1,1,0,210,1400,122,19,1751
113,2,1,1,5,1,0,1000,3000,50,39,4089
70,3,2,1,9,1,0,1002,850,255,11,2118
131,3,2,2,1,1,0,1497,1800,600,23,3920
130,3,3,1,2,1,0,690,3200,150,43,4083
72,2,1,0,1,1,0,80,1300,40,19,1439
130,2,1,1,0,1,0,0,1280,59,21,1360
80,2,3,1,7,1,1,850,1300,320,10,2480
50,3,2,2,0,1,0,150,2800,30,43,3023
54,2,1,1,4,0,0,570,2000,10,26,2606
130,3,3,3,23,1,0,1290,2800,489,36,4615
230,4,1,1,3,1,0,1287,3500,370,52,5209
50,2,1,1,1,1,0,300,1100,0,14,1414
100,3,2,3,0,1,0,0,2800,0,46,2846
40,1,1,1,2,0,1,0,970,0,13,983
75,3,1,1,1,0,0,296,12000,0,181,12480
30,1,1,1,4,0,1,1787,1200,144,16,3147
68,2,2,1,3,1,0,400,1800,82,27,2309
117,3,3,2,0,1,0,0,2700,16,41,2757
600,5,4,5,0,1,1,0,12000,1167,214,13380
126,3,2,2,18,0,0,990,1610,0,21,2621
290,4,4,3,0,1,0,0,2500,262,45,2807
120,3,1,0,4,1,0,1090,1500,125,22,2737
35,1,1,0,3,1,1,450,1600,0,21,2071
40,1,1,1,2,0,1,0,970,0,13,983
56,2,2,1,4,1,0,500,2000,0,26,2526
53,2,1,1,1,1,0,0,800,65,11,876
270,4,4,4,11,1,1,2800,15000,100,191,18090
150,4,2,2,0,1,0,600,1100,0,20,1720
40,1,1,0,1,0,0,0,980,0,13,993
31,1,1,0,9,1,1,400,3280,109,42,3831
50,2,2,1,1,1,0,450,1275,23,17,1765
347,5,5,4,0,1,0,0,7000,500,106,7606
70,3,1,1,14,0,0,428,1800,42,23,2293
75,2,1,0,4,1,0,440,1200,0,16,1656
90,3,2,0,3,0,0,405,1105,31,17,1558
200,3,4,1,10,1,0,1600,1190,550,16,3356
201,4,4,4,13,1,0,2600,5933,900,76,9509
37,1,1,0,1,1,0,0,1400,0,18,1418
75,3,1,1,8,0,0,837,2200,70,28,3135
42,1,1,0,6,1,0,1290,1650,184,21,3145
148,3,2,0,14,1,0,610,1700,102,22,2434
200,2,2,0,0,1,0,0,3000,9,46,3055
216,3,3,3,16,1,0,2328,13000,1230,165,16720
300,3,2,0,0,1,1,0,8300,217,125,8642
73,1,1,0,2,1,0,0,1350,62,18,1430
77,3,1,0,2,1,1,1163,4200,269,55,5687
50,2,1,0,0,1,0,0,850,30,12,892
480,4,7,8,0,1,0,0,14000,2186,211,16400
300,5,5,2,0,1,0,0,4000,220,61,4281
180,3,2,1,9,1,0,1600,4900,459,64,7023
68,3,2,1,10,1,0,600,1600,76,24,2300
62,2,2,1,1,1,0,560,1550,17,20,2147
62,2,2,2,6,0,0,1000,3230,230,41,4501
212,4,1,2,0,1,0,0,1500,88,23,1611
340,3,4,4,0,1,0,0,10000,1584,151,11740
280,5,4,8,0,1,0,0,10000,417,178,10600
250,4,3,4,0,1,0,0,7200,434,109,7743
64,2,1,0,8,1,0,500,1600,100,21,2221
25,1,1,0,12,1,0,318,2100,41,27,2486
37,1,1,0,11,0,0,346,3250,69,42,3707
51,3,1,1,0,1,0,246,1100,71,14,1431
75,2,3,1,2,1,0,862,1600,260,21,2743
40,1,1,1,0,0,0,0,972,0,15,987
25,1,1,0,1,1,0,50,700,0,10,760
340,5,4,4,0,1,0,0,4800,300,86,5186
60,2,1,0,2,1,0,880,2650,209,35,3774
90,1,1,1,7,0,1,1750,1680,100,22,3552
120,3,3,2,0,1,0,0,8900,371,134,9405
200,1,2,0,0,1,0,0,8000,700,121,8821
168,4,4,3,6,1,0,1400,3250,234,42,4926
212,4,5,4,16,1,0,4000,10000,834,127,14960
40,1,1,1,7,1,0,450,2400,0,31,2881
78,1,2,1,10,0,0,900,2440,167,31,3538
340,3,4,3,0,1,1,0,9800,392,148,10340
300,4,4,4,4,1,0,2200,10000,1114,134,13450
181,3,3,3,0,1,0,0,5500,148,91,5739
68,2,2,0,6,0,1,630,6443,20,82,7175
600,6,7,4,0,1,1,10000,15000,84,226,25310
138,3,3,2,0,1,0,0,2700,141,41,2882
65,2,1,1,6,0,0,486,1200,101,16,1803
44,1,1,1,6,0,0,571,2000,130,26,2727
600,5,7,8,0,1,1,0,9000,1875,136,11010
53,1,1,0,1,1,0,398,1300,89,18,1805
340,4,5,4,20,1,0,2260,12000,872,160,15290
183,6,5,2,2,0,0,800,3800,25,58,4683
80,2,3,0,6,1,0,1312,3300,427,42,5081
50,1,1,1,7,0,1,406,2800,123,36,3365
293,4,3,3,5,1,0,3300,1050,500,14,4864
80,3,2,1,2,1,0,413,1800,124,24,2361
30,1,1,0,1,1,1,143,1318,0,17,1478
150,3,4,2,0,1,0,0,2000,200,31,2231
70,3,2,2,2,1,1,359,2010,74,26,2469
85,2,1,1,1,1,0,500,2300,97,30,2927
500,5,5,1,0,1,0,0,7900,486,121,8507
49,2,1,1,0,1,0,150,1220,6,22,1398
325,4,5,7,0,1,1,0,11500,825,173,12500
35,1,1,0,6,0,1,0,2570,58,34,2662
270,4,3,3,2,1,0,3260,7500,550,96,11410
540,4,7,5,11,1,0,4922,15000,3565,191,23680
150,3,5,3,2,1,1,990,11000,284,140,12410
300,3,3,2,0,1,0,0,5000,690,82,5772
42,1,1,1,21,0,1,2406,2500,202,32,5140
126,2,1,0,0,1,0,0,1700,314,26,2040
67,2,1,1,4,1,0,1500,2099,250,27,3876
80,3,3,2,4,1,1,1374,2000,283,26,3683
85,3,1,2,4,1,0,1600,1900,139,25,3664
290,5,5,3,4,0,0,3500,5600,49,82,9231
274,2,3,4,0,1,0,0,3000,323,46,3369
46,2,1,1,3,1,0,250,970,42,13,1275
50,2,1,1,4,1,0,250,860,69,12,1191
42,1,1,0,0,0,0,0,1600,50,25,1675
55,1,1,1,2,1,0,0,1195,0,16,1211
55,1,2,1,2,1,0,650,1200,55,16,1921
80,2,3,2,6,1,0,980,3260,350,44,4634
42,1,1,1,5,1,0,460,2300,95,30,2885
70,2,1,1,3,1,0,500,1275,74,17,1866
78,3,2,1,15,1,0,542,1935,73,25,2575
55,2,1,1,2,1,0,200,1100,91,15,1406
63,2,1,1,3,1,0,600,1120,34,15,1769
57,2,2,1,8,1,0,358,2550,132,33,3073
78,2,1,0,2,1,0,80,1330,91,20,1521
140,2,2,2,7,1,0,1260,6740,0,86,8086
71,3,2,2,3,1,0,270,1300,101,18,1689
845,5,9,6,0,1,1,0,8499,1000,128,9627
70,2,1,1,3,0,0,344,1100,107,15,1566
40,1,1,0,8,0,0,327,595,12,8,942
82,2,2,1,2,1,1,750,3100,51,40,3941
31,1,1,1,4,1,0,272,3200,64,41,3577
62,2,2,1,7,0,1,800,3900,100,57,4857
156,4,4,3,9,1,1,1531,3510,995,45,6081
300,3,4,7,0,0,0,0,4340,550,66,4956
35,1,1,0,0,1,0,0,750,0,10,760
40,1,1,1,13,0,0,1100,1600,160,21,2881
39,1,1,1,5,1,1,300,1700,50,22,2072
100,3,3,2,6,0,0,720,1800,143,24,2687
60,2,1,0,7,1,0,528,1100,86,15,1729
43,2,1,0,1,0,0,0,1250,120,16,1386
120,2,2,0,8,1,1,990,12000,125,155,13270
90,3,1,1,0,1,0,0,1360,1,23,1384
170,3,2,1,14,1,1,1670,10500,84,134,12390
154,4,2,3,4,0,1,2150,5400,647,72,8269
108,3,3,2,3,1,0,1800,4800,393,61,7054
20,1,1,0,4,1,1,602,1800,130,23,2555
200,4,3,2,7,1,0,1940,2300,467,30,4737
800,7,7,4,0,1,1,0,8900,943,146,9989
43,2,2,0,0,0,1,0,1750,70,23,1843
125,2,1,0,4,1,0,778,850,120,11,1759
28,1,1,0,0,0,1,0,1390,0,18,1408
37,1,1,1,1,0,1,604,2600,252,33,3489
60,3,2,1,0,1,1,0,2430,0,37,2467
121,2,3,1,20,1,0,825,2560,170,33,3588
600,5,5,2,0,1,0,0,7500,158,123,7781
161,3,3,2,10,1,0,1500,2750,418,35,4703
60,2,1,1,2,1,0,497,1350,67,18,1932
60,3,1,1,7,1,0,630,1700,8,22,2360
55,2,1,0,2,1,0,523,2300,109,30,2962
90,3,1,1,2,1,0,1000,3000,50,39,4089
65,2,1,0,0,1,0,0,1500,84,23,1607
18,1,1,0,16,1,0,480,700,15,11,1206
345,3,3,5,2,1,0,3000,12750,834,162,16750
