average_rating,num_pages,ratings_count,text_reviews_count,publication_date
4.28,1035,25,4,1047247200.0
4.63,713,27,3,1138831200.0
4.22,958,198,7,820447200.0
3.49,504,168559,2365,1043877600.0
3.49,465,257,22,899931600.0
3.49,1254,792,59,1112821200.0
3.80,530,73,5,252367200.0
4.02,456,84,4,832798800.0
3.61,272,70,6,422744400.0
3.49,383,36,5,-187056000.0
4.18,1327,7760,152,566258400.0
3.86,611,70,8,233442000.0
3.74,484,50335,3012,1043704800.0
4.20,32,1178,173,1067637600.0
3.52,261,4411,629,1087246800.0
4.13,627,856,105,616626000.0
3.73,763,9344,995,1054587600.0
4.29,288,9254,194,-30499200.0
4.51,288,39,5,1162332000.0
4.50,366,17,2,1156885200.0
3.83,404,588,46,940453200.0
4.10,331,52028,2513,870382800.0
3.83,480,1397,128,926283600.0
3.88,371,442,38,1199138400.0
3.00,209,2,0,1053550800.0
4.16,336,6599,635,863038800.0
4.08,729,167321,4711,1122930000.0
4.08,619,39,3,1057006800.0
4.00,496,22,0,1059685200.0
4.00,232,675,12,1021582800.0
4.00,272,206,9,845845200.0
3.92,256,81,12,809902800.0
3.69,152,57011,3332,1161032400.0
4.09,337,6368,321,970347600.0
4.10,373,717,112,1160427600.0
3.93,303,448,18,1038693600.0
3.76,307,3976,163,499644000.0
4.12,320,496,48,1016488800.0
4.25,64,367,38,654642000.0
3.98,48,235,4,952380000.0
4.21,246,5236,506,441756000.0
4.04,204,388,23,924728400.0
4.01,320,843,42,642027600.0
3.98,84,32,0,1087419600.0
3.98,160,10147,301,1069884000.0
4.00,179,9,2,1205445600.0
3.79,512,3664,58,857599200.0
3.79,0,3,0,1041372000.0
4.00,191,1811,152,1214859600.0
5.00,32,4,1,1009836000.0
3.76,275,2018,294,1157317200.0
4.27,266,99,27,1009749600.0
4.25,186,1771,99,905806800.0
3.46,313,38,1,957128400.0
3.88,233,1162,127,1064869200.0
3.94,585,29,4,683672400.0
3.36,320,10919,1113,1174341600.0
3.58,336,20321,1214,1032814800.0
3.66,304,26029,1588,1056402000.0
3.58,384,6,1,1012514400.0
3.64,80,42,0,1141768800.0
4.42,208,19945,76,1159822800.0
4.22,200,140403,1063,1084914000.0
4.38,208,10356,79,1154379600.0
4.36,208,8773,84,1139263200.0
4.36,208,8948,86,1144098000.0
4.43,195,227,38,1080853200.0
4.39,204,452,13,1100124000.0
4.43,194,400,11,1094158800.0
3.25,187,3,1,554072400.0
4.02,255,1124,191,982015200.0
4.02,321,9674,343,770418000.0
3.57,128,24,3,879372000.0
3.68,77,6254,423,615070800.0
3.84,128,2061,104,1067810400.0
4.22,189,41,3,1010181600.0
4.22,192,54,4,1057093200.0
3.67,80,114,17,788911200.0
3.93,111,1177,218,1092085200.0
4.44,560,557,46,1063054800.0
3.92,226,25,2,367275600.0
4.26,272,5437,830,792972000.0
4.01,133,76,12,820447200.0
3.67,320,209122,4131,992293200.0
3.67,286,1507,142,1048716000.0
3.67,436,585,63,787788000.0
3.67,482,204,32,993934800.0
3.67,288,311,18,1152824400.0
3.72,733,577,36,917301600.0
3.85,389,5,0,1047679200.0
3.57,277,242,29,1050958800.0
4.06,808,33,3,965077200.0
3.82,327,1049912,11391,1041285600.0
3.82,368,144,17,1115326800.0
3.82,244,687,37,997736400.0
3.82,656,185,18,1003266000.0
4.20,64,970,53,914364000.0
3.86,221,513,71,1098046800.0
4.28,848,5710,142,446940000.0
4.05,508,2871,209,975362400.0
4.39,1050,207,10,719096400.0
3.92,241,11892,955,1087246800.0
3.96,282,715,44,1022878800.0
3.68,361,1817,123,1067292000.0
4.13,331,764134,11796,904597200.0
4.13,281,1739,116,1057006800.0
4.33,160,1653,76,1109628000.0
4.13,288,517,13,1043877600.0
4.20,242,238192,4392,1014674400.0
3.80,274,23,7,778366800.0
4.30,128,150,23,921794400.0
4.32,448,5899,475,1072216800.0
4.32,627,328,43,1175547600.0
4.38,372,2579,301,1117573200.0
4.14,256,1546,122,1068674400.0
4.39,422,766,47,844376400.0
4.31,304,1797,166,1010008800.0
3.91,29,65,9,677970000.0
4.45,250,22,0,744152400.0
4.45,576,495,30,1013292000.0
4.36,221,213,10,725839200.0
3.90,240,39369,80,633823200.0
4.11,448,580,41,1102543200.0
3.96,335,8624,409,1083704400.0
4.22,656,712,51,908139600.0
3.89,246,8073,319,1057525200.0
4.00,184,4,0,667778400.0
3.65,248,662,50,1063832400.0
3.61,73,67,6,1081285200.0
3.88,88,0,0,796683600.0
3.91,119,128596,3422,1104530400.0
4.10,449,2450,113,507852000.0
3.51,208,6,0,32911200.0
3.48,396,1665,125,1153947600.0
3.96,246,54765,1437,1035842400.0
4.03,256,21997,1005,1134770400.0
4.14,648,141,11,767826000.0
3.96,352,368,26,970088400.0
3.59,384,2699,336,799275600.0
3.97,336,3259,187,1147899600.0
4.11,140,1864,117,1157058000.0
4.21,151,1928,85,1138744800.0
4.19,150,2050,76,1133388000.0
4.25,390,8,0,780699600.0
4.33,314,254,35,797029200.0
4.16,194,14,4,670453200.0
4.16,188,8,1,664063200.0
4.33,384,69,10,931122000.0
4.08,191,21,0,715208400.0
4.26,188,112,7,687906000.0
4.09,164,139,6,665791200.0
3.00,144,19,0,1136066400.0
4.17,352,114,11,621378000.0
3.74,256,34,5,1058216400.0
4.57,528,14,0,-205545600.0
3.77,480,100,9,904597200.0
3.89,80,4577,126,1136066400.0
4.29,304,327,12,-311731200.0
4.17,405,91395,8192,1096837200.0
4.11,186,592,49,1118782800.0
3.54,176,26,1,989442000.0
3.97,320,430,23,1125349200.0
3.97,352,12839,375,1005602400.0
3.97,256,10,1,786232800.0
3.77,304,1099,46,1125954000.0
3.93,321,15345,1075,1162850400.0
4.23,454,608,38,1000760400.0
3.72,336,514,33,1021323600.0
3.84,432,1189,51,1094504400.0
3.71,408,17962,778,1083013200.0
3.43,331,2359,146,1049662800.0
4.33,407,9,0,1046469600.0
4.02,188,13,1,746053200.0
4.08,48,382,85,1157576400.0
4.00,203,768,96,1158008400.0
3.17,319,191,26,1141077600.0
3.91,294,970,104,899240400.0
3.78,480,2046,248,1105394400.0
3.87,456,51,2,1017093600.0
3.85,400,3457,329,980978400.0
3.91,48,127,25,1000069200.0
0.00,200,0,0,971384400.0
4.47,254,142,12,983829600.0
4.27,557,856,146,975621600.0
4.25,201,7736,641,1125176400.0
3.62,288,15798,612,920239200.0
3.98,437,62954,1791,809643600.0
3.40,179,1084,131,1151874000.0
3.72,406,1170,117,945813600.0
3.95,480,138,29,1151355600.0
4.19,304,99,16,1024952400.0
4.23,673,533,66,1125954000.0
4.37,928,5991,120,1043704800.0
4.25,943,5423,157,854748000.0
3.52,372,1182,175,1148331600.0
3.67,768,39,7,918943200.0
3.95,848,3478,191,1009836000.0
4.29,1110,4291,119,1067292000.0
4.11,896,311,49,654469200.0
4.30,1104,9623,199,709938000.0
3.81,288,153,17,657410400.0
3.69,128,24,2,976744800.0
3.93,196,520051,16562,1064264400.0
3.88,272,16588,1606,1081976400.0
3.88,268,6124,754,1080766800.0
3.88,240,34,6,1143496800.0
3.29,372,981,69,936133200.0
3.95,225,7763,362,936133200.0
3.91,351,10384,637,936133200.0
3.78,303,14655,1211,1157058000.0
3.45,320,945,61,849391200.0
4.11,352,154933,3141,1112302800.0
4.03,341,125693,3229,1112302800.0
3.80,465,68228,2425,1144702800.0
4.03,368,36784,2658,1136239200.0
3.99,276,126629,5295,1122843600.0
4.15,444,31,3,1112302800.0
3.84,212,1596,157,1091307600.0
3.96,370,2755,218,917820000.0
4.17,240,555995,10173,1093986000.0
3.70,320,37936,1192,984002400.0
3.96,342,201488,3496,943999200.0
3.98,327,1967,66,1162245600.0
3.71,514,32370,4212,1154552400.0
4.03,192,82,9,1139868000.0
3.52,112,790,99,1162245600.0
4.15,310,81381,1925,1150750800.0
3.86,368,2792,73,1090875600.0
4.08,256,317,33,1009749600.0
3.85,74,51,7,1118696400.0
3.77,72,41,7,1121115600.0
3.54,80,56,7,1115672400.0
3.43,48,26,5,1018299600.0
4.06,208,612,8,1158008400.0
4.59,276,641,63,841525200.0
4.09,208,715,18,1165874400.0
4.08,238,364,21,962398800.0
3.78,124,5856,310,1093986000.0
3.41,368,910,74,1147122000.0
3.73,304,13,2,793404000.0
3.50,212,4,0,1051477200.0
3.89,192,118,9,-323568000.0
4.10,339,38411,1366,417992400.0
4.24,410,184,22,1099519200.0
3.83,246,928,27,783640800.0
4.23,8,63,8,912463200.0
3.88,288,3760,248,617922000.0
4.43,2088,98611,1447,907621200.0
3.90,288,6082,188,581115600.0
4.47,1059,24087,554,525387600.0
4.64,1878,1411,54,1101765600.0
4.53,907,2203,32,1131314400.0
4.22,244,2037,71,1141164000.0
3.96,6,18,4,1145480400.0
4.26,304,29,6,1160514000.0
4.00,0,7,2,1159822800.0
4.18,218,119,8,845326800.0
4.33,334,2184,87,993934800.0
3.50,0,12,1,1064955600.0
3.77,458,114,15,1159650000.0
3.77,454,925,92,1059685200.0
3.38,328,948,27,972943200.0
4.26,157,5044,316,1062536400.0
4.13,208,1585589,56604,1138053600.0
3.83,192,2201,218,1554152400.0
4.11,288,1760,135,628293600.0
3.56,400,1426,201,970088400.0
3.42,200,406,64,1053205200.0
3.17,270,481,58,809902800.0
3.51,195,19308,1803,1155589200.0
3.51,195,586,103,1133906400.0
3.71,220,3202,278,992293200.0
3.66,240,387,29,833230800.0
3.65,242,583,60,750373200.0
3.66,257,974,81,1086642000.0
3.61,244,33,3,913845600.0
3.73,445,53736,3657,1156798800.0
3.79,403,189652,8207,1070920800.0
3.37,224,130,16,1164924000.0
3.96,245,208684,3358,1046469600.0
3.94,257,31134,2662,1112648400.0
4.11,816,170,21,1094504400.0
4.17,594,1122,69,1107208800.0
4.00,222,25490,1585,1046124000.0
3.99,272,21842,891,1097096400.0
3.46,197,2064,220,1093899600.0
3.60,272,1139,70,1151355600.0
3.97,180,37620,2298,1093899600.0
3.98,368,295,22,733611600.0
3.77,157,1322,109,709938000.0
3.73,160,2910,220,886284000.0
3.16,347,9541,576,1055797200.0
3.77,448,102370,5677,992293200.0
3.57,233,18210,629,1115672400.0
4.04,512,424,13,1078178400.0
3.77,512,12,3,1094763600.0
4.20,1436,1031,72,419202000.0
4.18,1478,348,16,481150800.0
3.62,448,545,53,209854800.0
3.55,1333,644,26,389480400.0
3.84,256,1360,52,1061845200.0
3.80,160,1,0,1126558800.0
3.74,247,15204,780,1041285600.0
4.31,319,55,13,266446800.0
3.98,862,0,0,441756000.0
3.73,181,48961,2823,1030395600.0
3.80,264,16055,639,1030395600.0
3.96,326,14108,428,1062450000.0
3.55,120,5074,211,1081198800.0
3.80,432,572,43,1144098000.0
3.92,204,1361,77,965250000.0
3.91,200,25,5,1078178400.0
3.68,192,426,42,1189026000.0
4.07,184,210,26,1103752800.0
4.02,272,4461,158,784850400.0
4.00,239,1351,32,452206800.0
3.64,243,430,33,1030827600.0
3.98,256,1059,38,502236000.0
4.27,104,913,66,1157058000.0
3.95,128,377,54,1082062800.0
4.01,153,1410,73,1162504800.0
3.97,358,516,77,757288800.0
3.82,335,9,5,929048400.0
3.79,653,133237,7468,1030914000.0
3.93,367,1094,87,1269982800.0
3.91,511,6736,297,1133474400.0
3.68,158,64,16,970434000.0
3.75,394,369,16,930776400.0
3.71,256,247,18,1130274000.0
3.92,429,9847,516,1017093600.0
3.81,383,10651,711,1160427600.0
3.94,218,9258,330,1021842000.0
3.99,306,8045,265,1021842000.0
3.82,225,39,4,1021842000.0
4.02,459,10304,374,1131400800.0
3.93,306,495,76,983224800.0
3.93,250,26375,953,989269200.0
4.00,352,13801,335,1001970000.0
3.68,400,3793,286,996699600.0
3.87,940,4956,705,1114462800.0
3.87,1023,160911,4087,1046124000.0
3.87,544,71,5,1054587600.0
3.87,1168,393,40,986850000.0
3.87,240,275,14,451083600.0
3.61,96,21,2,-173059200.0
4.00,256,41,11,1093986000.0
4.19,383,1869,46,1030827600.0
3.86,320,732,71,1058216400.0
4.18,496,2025,41,1006812000.0
4.13,196,3567,62,1084568400.0
3.55,190,6214,270,924210000.0
3.53,304,15315,1101,1081803600.0
4.01,134,292,35,1108764000.0
3.92,255,110082,9777,1147813200.0
4.17,212,239652,5860,904597200.0
4.21,624,352,37,1130796000.0
4.03,270,1604,153,1099260000.0
3.76,336,14820,1686,1147726800.0
3.87,460,38915,1087,1078178400.0
3.82,8,302,69,1161032400.0
4.07,816,1816,22,1155589200.0
4.15,256,28789,177,923346000.0
3.51,204,240,46,1114894800.0
3.86,129,807,95,1180386000.0
3.73,344,4,0,443656800.0
2.88,388,6,0,1054414800.0
3.45,256,2168,233,1147899600.0
4.24,618,174,14,1117573200.0
4.20,632,237,15,698536800.0
3.45,120,232,9,1153256400.0
4.42,1456,141,11,1028149200.0
4.20,347,21,1,977781600.0
4.17,572,29,1,913586400.0
3.94,891,13300,484,1153774800.0
4.03,752,21973,905,1119906000.0
4.07,769,31711,3317,1168207200.0
3.75,272,953,61,1038261600.0
3.84,320,734,44,1063573200.0
4.17,563,38357,1111,849391200.0
3.60,371,6253,488,1041285600.0
4.18,639,165862,9143,998686800.0
3.46,159,1097,105,1084827600.0
4.25,240,1101,58,1004479200.0
3.31,243,16483,685,936565200.0
3.61,205,47673,2046,1151874000.0
4.19,198,112779,2897,980805600.0
3.94,32,50,6,1158267600.0
3.82,399,844,76,1271797200.0
3.70,404,24618,738,1156798800.0
4.06,608,32337,272,975621600.0
3.60,208,4213,735,1130796000.0
3.59,228,12,1,1125608400.0
3.99,288,4372,81,1386885600.0
3.79,155,141,5,1502917200.0
4.08,412,38,4,978300000.0
4.36,165,282127,13449,1149109200.0
4.36,165,391,44,954367200.0
4.10,430,3958,172,1138744800.0
3.79,382,143,20,1146430800.0
4.31,321,12563,699,941230800.0
3.96,176,840,63,1127682000.0
3.93,278,832,118,1105394400.0
4.42,112,62,4,1007157600.0
3.92,32,36,1,1051218000.0
3.90,224,1782,197,1062363600.0
3.83,384,608,78,934923600.0
3.99,368,53749,509,1099346400.0
3.88,304,37258,1401,1160946000.0
3.68,344,6490,463,1122843600.0
3.89,320,518,61,1083790800.0
3.70,311,82,17,1180645200.0
3.91,227,21,4,1134597600.0
4.16,256,216,25,1020805200.0
4.01,688,5642,265,1023742800.0
3.77,542,4202,406,980373600.0
3.77,448,81,11,991342800.0
3.77,542,1265,142,975535200.0
3.93,106,6,0,864680400.0
2.98,183,34,2,1128027600.0
3.84,756,3645,407,1143496800.0
3.89,528,1192,143,1115067600.0
3.71,352,60,8,1096837200.0
3.83,168,710,22,881791200.0
3.84,489,13934,1459,1143496800.0
3.84,0,91,16,1143496800.0
3.84,557,3276,190,1066338000.0
3.64,207,533,50,1147899600.0
4.56,480,3141,140,1214859600.0
3.88,153,2636,302,1158094800.0
3.73,143,6828,621,1101765600.0
3.56,207,10066,341,1065474000.0
3.68,288,393,4,996613200.0
3.74,247,28830,1069,888703200.0
3.94,323,827,101,951861600.0
3.80,278,825,73,1017867600.0
3.59,278,450,63,1157576400.0
3.73,386,5723,695,1173132000.0
5.00,128,2,0,1047852000.0
3.82,96,900,48,1053378000.0
4.11,465,327,46,1097010000.0
3.82,85,975,62,992379600.0
3.55,349,122,12,1079301600.0
3.91,250,70043,3881,1084222800.0
4.02,432,327,7,1162245600.0
3.97,260,98,2,1201903200.0
3.90,375,1313,28,994021200.0
4.00,405,339,9,1122325200.0
4.01,496,2218,172,1091480400.0
3.96,212,7205,825,1148331600.0
4.23,260,13108,795,681426000.0
3.62,386,1291,100,1128373200.0
4.21,174,3472,30,999550800.0
3.53,32,57,14,1178485200.0
4.00,48,27,7,812494800.0
4.29,336,1505,119,980978400.0
4.12,507,643,61,968101200.0
3.93,542,9024,637,1127768400.0
3.96,344,4820,524,967842000.0
4.14,336,3534,320,987454800.0
4.35,238,26524,2609,1144098000.0
3.99,5,483,146,1130796000.0
3.78,160,4694,133,1139263200.0
4.00,288,838,51,1199743200.0
3.96,464,7044,639,1143496800.0
3.81,112,30,5,960152400.0
3.96,597,37,8,983397600.0
4.11,635,1211,169,991342800.0
3.80,399,1876,244,1144098000.0
4.11,635,383045,15962,1109887200.0
4.37,601,3942,396,1024347600.0
3.98,575,99,15,930776400.0
4.37,691,83,18,220917600.0
4.18,112,679,116,1104271200.0
3.22,615,9,0,1097010000.0
4.07,849,7981,307,1083618000.0
3.56,229,175,9,1136066400.0
4.03,295,1158,91,1109628000.0
3.72,320,667,70,1162591200.0
3.98,272,6256,459,883692000.0
4.05,318,1314,98,1044309600.0
4.36,189,5906,140,1072908000.0
4.23,641,1073,97,1023138000.0
4.26,270,33828,2237,1049144400.0
3.91,80,109,13,954536400.0
3.57,422,965,49,942876000.0
3.49,64,1104,34,986072400.0
3.77,279,5119,217,1128114000.0
3.90,199,3690,518,1139436000.0
3.70,230,3602,325,1164060000.0
4.26,403,1278,175,1098910800.0
3.77,493,180,10,1147294800.0
3.57,172,308,30,478476000.0
3.98,324,60,9,1105567200.0
3.95,304,2045,230,1046037600.0
3.90,276,1764,191,1124744400.0
3.90,276,5210,522,1054760400.0
3.98,326,335477,19241,1144098000.0
4.04,344,20695,714,1148936400.0
3.86,692,63,3,1092603600.0
3.83,392,272,23,1119906000.0
4.09,483,11095,880,1032296400.0
4.20,14,28925,527,1094418000.0
4.24,30,348,33,1054414800.0
4.10,40,7823,250,1154984400.0
3.46,482,6441,492,928184400.0
4.07,32,161,41,1025470800.0
3.55,48,37,1,189208800.0
3.98,519,5517,452,781390800.0
4.00,367,3730,142,907189200.0
3.52,224,606,45,1144184400.0
3.97,119,11,1,1028149200.0
4.29,650,30081,649,902091600.0
3.90,97,132,24,1160686800.0
3.97,490,162,7,1115240400.0
4.04,192,82993,4808,1346878800.0
3.88,448,11265,471,1058821200.0
3.87,247,186,24,1099519200.0
4.26,464,219,21,1027544400.0
3.82,185,45,9,1104530400.0
4.30,4,43,6,989269200.0
3.63,928,198,33,1154379600.0
3.42,208,1841,112,1038866400.0
3.31,368,25257,977,1051563600.0
3.35,272,10479,251,867013200.0
3.30,304,8896,217,867013200.0
3.24,176,11346,280,867013200.0
4.23,800,12039,164,892587600.0
4.22,528,186,13,799448400.0
3.75,203,8,1,841525200.0
4.00,328,100,11,1095973200.0
3.82,400,1354,140,993675600.0
3.88,144,557,28,1069711200.0
3.91,6,258,58,1033419600.0
3.91,4,63,13,1015970400.0
3.70,96,78,13,960152400.0
3.91,188,2729,245,758412000.0
3.33,208,1750,228,1163455200.0
3.83,553,5073,222,1067637600.0
3.75,817,3655,162,873061200.0
3.86,528,5163,179,975621600.0
3.67,288,6093,447,873061200.0
3.81,176,506,50,1091307600.0
4.37,720,23114,1175,993934800.0
3.39,448,2680,142,862434000.0
3.69,448,921,44,555714000.0
4.10,352,4360,189,966286800.0
4.32,81,69,8,1041372000.0
4.12,768,493,24,1151614800.0
3.31,60,418,37,1144702800.0
3.57,32,1,0,1025470800.0
3.76,520,83,14,256687200.0
3.73,224,549,80,1112216400.0
4.42,214,41,4,1019682000.0
3.83,144,332,9,1084136400.0
3.85,144,893,34,1025470800.0
3.97,272,91,11,1129323600.0
3.85,256,20,2,813877200.0
3.56,175,16,1,746830800.0
4.23,166,11,0,890690400.0
3.75,400,55,5,1030395600.0
3.92,150,259,9,924642000.0
4.14,224,383,19,813704400.0
3.99,336,32091,1517,1219698000.0
4.04,181,96408,3909,1012860000.0
4.41,1088,884,25,841525200.0
3.83,154,438,38,968274000.0
3.84,288,3427,276,979768800.0
3.97,224,179,20,1064955600.0
3.97,192,47453,1865,1128114000.0
3.53,32,1,0,1062363600.0
4.50,437,10,2,844117200.0
3.60,650,11751,893,1072908000.0
3.27,192,20,1,1011909600.0
3.87,461,31384,2255,1147122000.0
4.44,796,6,2,1066856400.0
4.44,70,26,1,452206800.0
3.88,398,11418,743,1160427600.0
3.98,463,364,46,387061200.0
4.01,224,22378,1613,935701200.0
3.29,272,6711,354,1031173200.0
4.29,914,7059,326,1087592400.0
4.17,538,111,6,897858000.0
4.12,358,61639,1607,1096923600.0
3.96,224,1907,121,631231200.0
4.08,256,3713,103,799275600.0
4.09,144,12436,619,1216674000.0
4.09,118,97,10,423262800.0
3.80,96,311436,8421,1013032800.0
3.91,240,46064,871,1107208800.0
3.42,188,321078,8423,1064955600.0
3.58,225,3761,177,1064437200.0
3.42,132,92,11,1051736400.0
3.75,272,26508,2019,1158613200.0
4.11,224,711,64,913845600.0
3.89,185,38313,2811,780958800.0
3.89,144,213,32,1150405200.0
3.89,272,52,8,1109628000.0
3.89,178,786,125,1080165600.0
4.08,400,2318,182,943480800.0
4.14,467,225397,12452,1136239200.0
4.32,736,983,91,928184400.0
4.32,796,191531,6795,1024002000.0
4.32,1013,1673,184,1046296800.0
4.32,796,617,80,683845200.0
4.32,16,20,2,1114894800.0
4.32,720,1089,202,1090702800.0
3.50,96,4,0,1042149600.0
4.44,288,1455,193,1128114000.0
4.29,13,3945,262,764373600.0
4.32,32,65,10,841525200.0
4.05,32,2114,166,938379600.0
3.95,333,11838,815,1149627600.0
3.96,224,749,46,746830800.0
4.16,475,65767,6203,1161118800.0
3.68,485,157572,8463,982015200.0
3.63,401,25811,1463,1057006800.0
3.75,224,12007,659,1128978000.0
3.75,218,488,38,1097614800.0
3.97,32,20,3,1096578000.0
4.50,32,4,0,1133560800.0
4.01,358,120736,8549,1020114000.0
3.51,224,55,9,1159218000.0
4.18,931,127168,2801,1138744800.0
4.07,160,34339,2061,1168898400.0
4.07,275,1001671,19056,916092000.0
4.35,258,28254,196,1040248800.0
3.84,80,12754,558,990478800.0
3.82,310,17881,593,916092000.0
3.87,240,3183,115,715294800.0
4.17,336,470858,15859,1130796000.0
3.96,100,181,16,1151701200.0
4.13,88,440,55,1094504400.0
3.88,313,618,38,1016229600.0
4.14,776,2583,183,1159477200.0
3.68,397,878,9,983397600.0
4.29,489,244,17,1009836000.0
3.66,411,50,5,1096578000.0
3.63,289,52576,3332,1144702800.0
4.05,32,34,10,1093986000.0
4.05,596,154,12,919375200.0
3.88,320,16057,663,1054587600.0
3.82,448,14545,652,1081198800.0
3.95,319,666,72,1123534800.0
3.95,324,3,0,1164924000.0
3.97,416,20892,953,1165269600.0
3.58,4,13,1,1157058000.0
3.97,496,367,32,1038261600.0
4.10,208,336,5,1165874400.0
4.12,208,340,4,1150146000.0
4.06,200,48,2,1038348000.0
4.11,240,248,27,873320400.0
4.17,336,69153,6152,1144098000.0
4.21,624,28,7,1286226000.0
4.23,463,173022,5139,1060030800.0
4.11,350,2102,282,1161032400.0
4.11,308,529,59,1251752400.0
3.80,277,2457092,43499,980805600.0
3.72,120,775,24,465426000.0
3.98,201,167157,4994,980805600.0
4.11,256,40629,1189,980805600.0
3.92,187,30012,797,1083618000.0
3.99,288,1247221,20014,904597200.0
3.83,354,19668,1031,1027976400.0
4.19,336,3266,163,1081803600.0
4.30,320,98,4,1046469600.0
4.19,304,404,15,922914000.0
3.86,432,9522,210,844117200.0
3.75,368,2056,149,725839200.0
4.12,281,4773,217,949356000.0
3.74,432,744569,7247,1148936400.0
4.01,96,309,19,1017435600.0
3.57,208,175779,6261,1064869200.0
3.88,288,75494,1386,1282683600.0
